nav.open-live-site,Open live site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live site openen,,,,,,,Ouvrir le site,,,,,,Live-Site öffnen,,,,,,,,,,,,,,,,,,,,Apri il sito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abrir site ao vivo,Abrir site online,,,,,,,,,,,,,,,,,,,Odpri v živo stran,,,,,,,,,,,,,,,,Siteyi Görüntüle,,,,,,,,,,,,,,,,
permissions.groups.title,Groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Groepen,,,,,,,,,,,,,Gruppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grupos,Grupos,,,,,,,,,,,,,,,,,,,Skupine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
permissions.groups.published,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aan,,,,,,,,,,,,,Aktiviert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habilitado,Habilitado,,,,,,,,,,,,,,,,,,,Omogočeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
permissions.groups.draft,Disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uit,,,,,,,,,,,,,Deaktiviert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desabilitado,Desabilitado,,,,,,,,,,,,,,,,,,,Onemogočeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
permissions.roles.title,Roles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rollen,,,,,,,,,,,,,Rollen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Funções,Funções,,,,,,,,,,,,,,,,,,,Vloge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
permissions.roles.published,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aan,,,,,,,,,,,,,Aktiviert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habilitado,Habilitado,,,,,,,,,,,,,,,,,,,Omogočeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
permissions.roles.draft,Disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uit,,,,,,,,,,,,,Deaktiviert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desabilitado,Desabilitado,,,,,,,,,,,,,,,,,,,Onemogočeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
publisher.scheduled,Scheduled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gepland,,,,,,,Planifié,,,,,,Geplant,,,,,,,,,,,,,,,,,,,,Pianificato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agendado,Agendado,,,,,,,,,,,,,,,,,,,Načrtovano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
publisher.expired,Expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afgelopen,,,,,,,Expiré,,,,,,Abgelaufen,,,,,,,,,,,,,,,,,,,,Scaduto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expirado,Expirado,,,,,,,,,,,,,,,,,,,Potečeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
publisher.unsaved-changes,There are unsaved changes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Er zijn niet opgeslagen aanpassingen,,,,,,,Il y a des changements non sauvegardés,,,,,,Es gibt nicht gespeicherte Änderungen,,,,,,,,,,,,,,,,,,,,Ci sono modifiche non salvate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Existem alterações não salvas,Existem alterações não salvas,,,,,,,,,,,,,,,,,,,Obstajajo neshranjene spremembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user-management.force-2fa-disable,Disable 2FA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2FA uitschakelen,,,,,,,,,,,,,2FA deaktivieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desabilitar autenticação em duas etapas,Desabilitar autenticação em duas etapas,,,,,,,,,,,,,,,,,,,Onemogoči 2FA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user-management.force-2fa-disable-description,Type text shown in the field to disable 2FA for this user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tekst in het veld typen om 2FA voor deze gebruiker uit te schakelen,,,,,,,,,,,,,"Geben Sie den im Feld angezeigten Text ein, um die 2FA für diesen Benutzer zu deaktivieren",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Escreva o texto mostrado no campo para desativar a autenticação em duas etapas deste utilizador.,Digite o texto mostrado no campo para desativar a autenticação em duas etapas deste usuário.,,,,,,,,,,,,,,,,,,,"Vnesite besedilo, prikazano v polju, da onemogočite 2FA za tega uporabnika",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user-management.force-2fa-disable-challenge,Disable 2FA for :user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2FA voor :user uitschakelen,,,,,,,,,,,,,2FA für :user deaktivieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desabilitar autenticação em duas etapas para :user,Desabilitar autenticação em duas etapas para :user,,,,,,,,,,,,,,,,,,,Onemogoči 2FA za :user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user-management.pending,Pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aan het afwachten,,,,,,,,,,,,,Ausstehend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendente,Pendente,,,,,,,,,,,,,,,,,,,V teku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user-management.activation-pending,Pending activation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Op activatie aan het wachten,,,,,,,,,,,,,Ausstehende Aktivierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ativação pendente,Ativação pendente,,,,,,,,,,,,,,,,,,,Čakanje na aktivacijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
auth.auth-causer,Authentication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Authentifikation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autenticação,Autenticação,,,,,,,,,,,,,,,,,,,Avtentikacija,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dashboard.activities.login,Login action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anmeldung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ação de iniciar sessão,Ação de login,,,,,,,,,,,,,,,,,,,Akcija prijave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dashboard.activities.logout,Logout action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abmeldung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ação de terminar sessão,Ação de logout,,,,,,,,,,,,,,,,,,,Akcija odjave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
form.options,Options,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optionen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opções,Opções,,,,,,,,,,,,,,,,,,,Možnosti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
listing.filter.not-set,Without value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ohne Wert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sem valor,Sem valor,,,,,,,,,,,,,,,,,,,Brez vrednosti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
publisher.draft-revision,Save as draft revision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sauvegarder en tant que brouillon de révision,,,,,,Als Entwurfs-Revision abspeichern,,,,,,,,,,,,,,,,,,,,Salva come revisione bozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salvar como rascunho de revisão,Salvar como rascunho de revisão,,,,,,,,,,,,,,,,,,,Shrani kot osnutek revizije,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
publisher.draft-revision-close,Save as draft revision and close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sauvegarder en tant que brouillon de révision et fermer,,,,,,Als Entwurfs-Revision abspeichern und schließen,,,,,,,,,,,,,,,,,,,,Salva come revisione bozza e chiudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salvar como rascunho de revisão e fechar,Salvar como rascunho de revisão e fechar,,,,,,,,,,,,,,,,,,,Shrani kot osnutek revizije in zapri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
publisher.draft-revision-new,Save as draft revision and create new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sauvegarder en tant que brouillon de révision et créer un nouveau,,,,,,Als Entwurfs-Revision abspeichern und weiteren erstellen,,,,,,,,,,,,,,,,,,,,Salva come revisione bozza e crea nuova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salvar como rascunho de revisão e criar novo,Salvar como rascunho de revisão e criar novo,,,,,,,,,,,,,,,,,,,Shrani kot osnutek revizije in ustvari novo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
publisher.draft-revisions-available,You are currently viewing the published version of this content. There are newer draft revisions available.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vous visualisez actuellement la version publiée de ce contenu. Il y a des brouillons de révisions plus récents disponibles.,,,,,,Sie betrachten die aktuell veröffentlichte Version des Inhalts. Es gibt neuere Entwurfs-Revisionen.,,,,,,,,,,,,,,,,,,,,Stai visualizzando la versione pubblicata di questo contenuto. Ci sono revisioni in bozza più nuove.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atualmente está a ver a versão publicada deste conteúdo. Existem revisões mais recentes em rascunho disponíveis.,Atualmente você está vendo a versão publicada deste conteúdo. Existem revisões mais recentes em rascunho disponíveis.,,,,,,,,,,,,,,,,,,,Trenutno si ogledujete objavljeno različico te vsebine. Na voljo so novejše osnutkovske revizije.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
publisher.editing-draft-revision,You are currently editing a draft revision of this content. Make changes if needed and click Save as revision or Publish.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vous modifiez actuellement un brouillon de révision de ce contenu. Apportez les modifications nécessaires et cliquez sur Sauvegarder en tant que révision ou Publier.,,,,,,Sie bearbeiten aktuell eine Entwurfs-Revision dieses Inhalts. Speichern Sie die Änderungen oder Veröffentlichen Sie diese.,,,,,,,,,,,,,,,,,,,,"Stai modificando una revisione bozza di questo contenuto. Apportare le modifiche necessarie e fare clic su ""Salva come revisione"" o ""Pubblica"".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Está atualmente a editar uma revisão preliminar deste conteúdo. Faça alterações, se necessário, e clique em Guardar como revisão ou Publicar.","Você está editando uma revisão preliminar deste conteúdo. Faça alterações, se necessário, e clique em Salvar como revisão ou Publicar.",,,,,,,,,,,,,,,,,,,Trenutno urejate osnutek revizije te vsebine. Po potrebi naredite spremembe in kliknite Shrani kot revizijo ali Objavi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dashboard.activities.duplicated,Duplicated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dupliziert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
